rooftop_id,enterprise_id,rooftop_name,enterprise_name,Company Domain ,csm_poc,Product Stage,city,district,state,country,zipcode,account_type,account_sub_type,address_line1,address_line2,geo_coordinates
60444568f1,de05931c6,CarXpress,CarXpress,carxpressva.com,anuj.tewatia@spyne.ai,Studio Live,Richmond Hwy Fredericksburg,,Virginia,United States,22405,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1278,,"{""lat"":38.3851576,""lng"":-77.4420573}"
37e0bf8cfa,15b53f1c3,Carlot Hawaii,Carlot Hawaii,carlothawaii.com,garvit.sharma@spyne.ai,Studio Live,Honolulu,,Hawaii,United States,96819,INDEPENDENT_DEALER,INDEPENDENT_DEALER,692 Bannister St,,"{""lat"":21.3322403,""lng"":-157.8832507}"
3313d02ba6,ceabffd21,Team 1,Carlover NI Limited,,akash.jaiswal@spyne.ai,Studio Live,Belfast,Belfast,Northern Ireland,UK,BT28FE,PARTNER,,Carlover NI Limited,55-59 Adelaide Street,"{""lat"":54.59728500000001,""lng"":-5.93012}"
4ea047c0f7,c33bdc2e6,Hyundai of Lexington Park,Carter Myers Automotive,,avinash.jha@spyne.ai,Studio Live,Lexington Park,St. Mary's County,Maryland,United States,20653,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"22518, Three Notch Road",St. Mary's County,"{""lat"":38.2864366,""lng"":-76.4758665}"
9584497dcc,c33bdc2e6,Toyota of Lexington Park,Carter Myers Automotive,,avinash.jha@spyne.ai,Studio Live,Lexington Park,St. Mary's County,Maryland,United States,20653,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"22500, Three Notch Road",St. Mary's County,"{""lat"":38.2856792,""lng"":-76.4743618}"
f0a7ced234,c33bdc2e6,Williamsburg Ford,Carter Myers Automotive,,avinash.jha@spyne.ai,Studio Live,Williamsburg,York County,Virginia,United States,23188,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"701, East Rochambeau Drive",York County,"{""lat"":37.3490458,""lng"":-76.7356077}"
3d5a4db58f,6104feedc,Certified Autoplex Inc._1,Certified Autoplex Inc.,certifiedautoplex.com,prathamesh.prashant@spyne.ai,Studio Live,Dallas,,Texas,United States,75234,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,3340 Belt Line Rd,,"{""lat"":32.9531941,""lng"":-96.8649227}"
153aa08a7,6104feedc,Certified Autoplex Inc._2,Certified Autoplex Inc.,certifiedautoplex.com,prathamesh.prashant@spyne.ai,Studio Live,Dallas,,Texas,United States,75234,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,3340 Belt Line Rd,,"{""lat"":32.9531941,""lng"":-96.8649227}"
eee817b4cd,58e0896f7,Southey Ford,Chapman Chevrolet Buick gmc ltd,,zeeshana.aijaz@spyne.ai,Studio Churned,Southey,,SK,Canada,S0G 4P0,INDIVIDUAL_DEALER,FRANCHISE_DEALER,135 SK-6,135 SK-6,"{""lat"":50.9396467,""lng"":-104.4960815}"
eee817b4cd,58e0896f7,Southey Ford,Chapman Chevrolet Buick gmc ltd,,zeeshana.aijaz@spyne.ai,Vini Churned,Southey,,SK,Canada,S0G 4P0,INDIVIDUAL_DEALER,FRANCHISE_DEALER,135 SK-6,135 SK-6,"{""lat"":50.9396467,""lng"":-104.4960815}"
f67e37cee,48d291b7d,Cataloguing-Brownsville,Charlie Clark Hyundai,charlieclarknissanbrownsville.com,abhijeet.mitra@spyne.ai,Studio Live,Pharr,,Texas,United States,78577,GROUP_DEALER,FRANCHISE_DEALER,1605 W Expy 83,,"{""lat"":26.2008499,""lng"":-98.1988718}"
9085d28a-b,48d291b7d,Charlie Clark Hyundai laredo,Charlie Clark Hyundai,charlieclarkhyundai.com,abhijeet.mitra@spyne.ai,Studio Live,Laredo,,Texas,United States,78041,GROUP_DEALER,FRANCHISE_DEALER,2420 Jacaman Rd,,"{""lat"":27.5617287,""lng"":-99.4473858}"
93bc8ebb1,48d291b7d,Charlie Clark Hyundai of Pharr,Charlie Clark Hyundai,charlieclarknissanbrownsville.com,abhijeet.mitra@spyne.ai,Studio Live,Pharr,,Texas,United States,78577,GROUP_DEALER,FRANCHISE_DEALER,1605 W Expy 83,,"{""lat"":26.2008499,""lng"":-98.1988718}"
dab74e5d4,48d291b7d,Charlie Clark Nissan Harlingen_2,Charlie Clark Hyundai,charlieclarknissanharlingen.com,abhijeet.mitra@spyne.ai,Studio Live,Harlingen,,Texas,United States,78552,GROUP_DEALER,FRANCHISE_DEALER,3500 W. Expressway 83,,"{""lat"":26.1843533,""lng"":-97.7807265}"
659f869f-a,48d291b7d,MP16414,Charlie Clark Hyundai,charlieclarknissanelpaso.net,abhijeet.mitra@spyne.ai,Studio Live,El Paso,,Texas,United States,79932,GROUP_DEALER,FRANCHISE_DEALER,6451 S. Desert Blvd.,,"{""lat"":31.8869368,""lng"":-106.5836979}"
f1f8f56a-7,48d291b7d,MP23737,Charlie Clark Hyundai,charlieclark.com,abhijeet.mitra@spyne.ai,Studio Live,El Paso,,Texas,United States,79932,GROUP_DEALER,FRANCHISE_DEALER,6451 S. Desert Blvd.,,"{""lat"":31.8869368,""lng"":-106.5836979}"
942b6b10-b,48d291b7d,MP89054,Charlie Clark Hyundai,charlieclarkchevygmc.com,abhijeet.mitra@spyne.ai,Studio Live,Pharr,,Texas,United States,78577,GROUP_DEALER,FRANCHISE_DEALER,1605 W Expy 83,,"{""lat"":26.2008499,""lng"":-98.1988718}"
bfd79bba74,e743e36b8,Charlie Clark Hyundai,Charlie Clark Hyundai Pharr,brown-hyundai.com,zeeshana.aijaz@spyne.ai,Studio Live,Pharr,,Texas,United States,78577,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1605 W Expy 83,,"{""lat"":26.2008499,""lng"":-98.1988718}"
8007ed9bb5,dc955d79f,Clear auto Sales,Clear Auto Dartmouth,carcitychicago.com,garvit.sharma@spyne.ai,Studio Live,Palatine,,Illinois,United States,60074,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,2232 N Rand Rd,,"{""lat"":42.1295175,""lng"":-88.0045975}"
0c5504bac9,35eb16399,Colonial Cadillac Woburn,Colonial Cadillac of Woburn,colonialcadillacwoburn.com,avinash.jha@spyne.ai,Studio Live,WOBURN,,Massachusetts,United States,1801,INDIVIDUAL_DEALER,FRANCHISE_DEALER,201 Cambridge Road,,"{""lat"":42.4658577,""lng"":-71.177119}"
3813a76e4d,411229b38,Community Motors,Community Motors,communitymotor.com,prathamesh.prashant@spyne.ai,Studio Live,Bloomington,,Illinois,United States,61704,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,306 Greenwood Ave,,"{""lat"":40.4519157,""lng"":-89.0117709}"
3b8dee0632,b81a8498a,Corn Husker Auto Center,Cornhusker Auto Center,cornhuskerautocenter.com,jaspreet.kaur@spyne.ai,Studio Live,Norfolk,Madison County,Nebraska,United States,68701,GROUP_DEALER,FRANCHISE_DEALER,"700, East Norfolk Avenue",Madison County,"{""lat"":42.0322816,""lng"":-97.3967908}"
3b8dee0632,b81a8498a,Corn Husker Auto Center,Cornhusker Auto Center,cornhuskerautocenter.com,jaspreet.kaur@spyne.ai,Vini Live,Norfolk,Madison County,Nebraska,United States,68701,GROUP_DEALER,FRANCHISE_DEALER,"700, East Norfolk Avenue",Madison County,"{""lat"":42.0322816,""lng"":-97.3967908}"
37329f9976,b81a8498a,Corn Husker Nissan,Cornhusker Auto Center,cornhuskernissan.com,jaspreet.kaur@spyne.ai,Studio Live,Norfolk,Madison County,Nebraska,United States,68701,GROUP_DEALER,FRANCHISE_DEALER,"2125, Krenzien Drive",Madison County,"{""lat"":42.020655,""lng"":-97.4402628}"
37329f9976,b81a8498a,Corn Husker Nissan,Cornhusker Auto Center,cornhuskernissan.com,jaspreet.kaur@spyne.ai,Vini Live,Norfolk,Madison County,Nebraska,United States,68701,GROUP_DEALER,FRANCHISE_DEALER,"2125, Krenzien Drive",Madison County,"{""lat"":42.020655,""lng"":-97.4402628}"
3f96401f8d,b81a8498a,Courtesy Ford,Cornhusker Auto Center,courtesyfordofnorfolk.com,jaspreet.kaur@spyne.ai,Studio Live,Norfolk,Madison County,Nebraska,United States,68701,GROUP_DEALER,FRANCHISE_DEALER,"2005, Krenzien Drive",Madison County,"{""lat"":42.0198188,""lng"":-97.4392495}"
3f96401f8d,b81a8498a,Courtesy Ford,Cornhusker Auto Center,courtesyfordofnorfolk.com,jaspreet.kaur@spyne.ai,Vini Live,Norfolk,Madison County,Nebraska,United States,68701,GROUP_DEALER,FRANCHISE_DEALER,"2005, Krenzien Drive",Madison County,"{""lat"":42.0198188,""lng"":-97.4392495}"
7b33be4cb8,5d4b68f71,Countryside Mitsubishi,Countryside Mitsubishi,countrysidemitsubishi.com,abhijeet.mitra@spyne.ai,Studio Live,Countryside,,Illinois,United States,60525,INDIVIDUAL_DEALER,FRANCHISE_DEALER,5800 South La Grange Rd,,"{""lat"":41.7841624,""lng"":-87.8691068}"
800ac67ca8,9cafef7cb,County Ford,County Ford,countyford.com,vishal.singh1@spyne.ai,Studio Live,Graham,,North Carolina,United States,27253,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"105 Auto Park Dr, Graham",,"{""lat"":36.0599478,""lng"":-79.403551}"
d41d8fa99e,d317be79b,Courtesy Chevrolet Phoenix,Courtesy Chevy of Tucson,courtesyautomotivegroup.com,jaspreet.kaur@spyne.ai,Studio Live,San Diego,,California,United States,92108,GROUP_DEALER,FRANCHISE_DEALER,1233 E Camelback Rd,,"{""lat"":32.9991596,""lng"":-117.0194425}"
fc5e5c143d,d317be79b,Courtesy Chevrolet of Tucson,Courtesy Chevy of Tucson,,jaspreet.kaur@spyne.ai,Studio Live,Tucson,Tucson,AZ,USA,85705,INDIVIDUAL_DEALER,FRANCHISE_DEALER,625 W Auto Mall Dr,625 W Auto Mall Dr,"{""lat"":32.2539787,""lng"":-110.9741769}"
35614ddc41,d317be79b,Courtesy Chrysler Dodge RAM of Superstition Springs,Courtesy Chevy of Tucson,courtesyautomotivegroup.com,jaspreet.kaur@spyne.ai,Studio Live,Mesa,,Arizona,United States,85206,GROUP_DEALER,FRANCHISE_DEALER,6130 E Auto Park Dr,,"{""lat"":33.3904437,""lng"":-111.6991236}"
ae41d1fcc8,d317be79b,Courtesy INFINITI of Tucson,Courtesy Chevy of Tucson,,jaspreet.kaur@spyne.ai,Studio Live,Tucson,Tucson,AZ,USA,85705,INDIVIDUAL_DEALER,FRANCHISE_DEALER,625 W Auto Mall Dr,625 W Auto Mall Dr,"{""lat"":32.2539787,""lng"":-110.9741769}"
ee20039afa,d317be79b,Courtesy Kia,Courtesy Chevy of Tucson,courtesyautomotivegroup.com,jaspreet.kaur@spyne.ai,Studio Live,Mesa,,Arizona,United States,85206,GROUP_DEALER,FRANCHISE_DEALER,6428 E Test Dr,,"{""lat"":33.3842463,""lng"":-111.6933571}"
619f726b6f,d317be79b,Courtesy Nissan of Mesa,Courtesy Chevy of Tucson,courtesyautomotivegroup.com,jaspreet.kaur@spyne.ai,Studio Live,Arizona,,California,United States,85206,GROUP_DEALER,FRANCHISE_DEALER,6354 E Test Dr,,"{""lat"":33.3861518,""lng"":-111.6954094}"
50479df414,d317be79b,Courtesy Volvo Cars of Scottsdale,Courtesy Chevy of Tucson,courtesyautomotivegroup.com,jaspreet.kaur@spyne.ai,Studio Live,Scottsdale,,California,United States,85251,GROUP_DEALER,FRANCHISE_DEALER,4001 N 89th St,,"{""lat"":33.4938133,""lng"":-111.8895225}"
e7168f457,7a2bacfec,Covert Buick GMC Austin,Covert Auto Group,covertchryslerdodgejeepram.com,avinash.jha@spyne.ai,Studio Live,Austin,,Texas,United States,78759,GROUP_DEALER,FRANCHISE_DEALER,11750 Research Blvd,,"{""lat"":30.4193055,""lng"":-97.7463874}"
c5639833d,7a2bacfec,Covert Cadillac of Austin,Covert Auto Group,covertchryslerdodgejeepram.com,avinash.jha@spyne.ai,Studio Live,Austin,,Texas,United States,78759,GROUP_DEALER,FRANCHISE_DEALER,11750 Research Blvd Suite B,,"{""lat"":30.4193055,""lng"":-97.7463874}"
7eae00dfb,7a2bacfec,Covert Chrysler Dodge Jeep Ram,Covert Auto Group,covertchryslerdodgejeepram.com,avinash.jha@spyne.ai,Studio Live,Austin,,Texas,United States,78759,GROUP_DEALER,FRANCHISE_DEALER,8107 Research Blvd,,"{""lat"":30.3532596,""lng"":-97.7150594}"
b4a89ff52,32fb64ae3,Ford New,Covert Ford Lincoln,covertlincoln.com,avinash.jha@spyne.ai,Studio Live,Austin,,Texas,United States,78759,GROUP_DEALER,FRANCHISE_DEALER,11514 Research Blvd,,"{""lat"":30.4126103,""lng"":-97.7467805}"
31502d235,32fb64ae3,Lincoln New,Covert Ford Lincoln,covertlincoln.com,avinash.jha@spyne.ai,Studio Live,Austin,,Texas,United States,78759,GROUP_DEALER,FRANCHISE_DEALER,11514 Research Blvd,,"{""lat"":30.4126103,""lng"":-97.7467805}"
eaf6035e2,32fb64ae3,Used-Lincoln&Ford,Covert Ford Lincoln,covertlincoln.com,avinash.jha@spyne.ai,Studio Live,Austin,,Texas,United States,78759,GROUP_DEALER,FRANCHISE_DEALER,11514 Research Blvd,,"{""lat"":30.4126103,""lng"":-97.7467805}"
33750bfabe,1f3ac9d93,Paulo R Marques,Crossroads Hyundai,,zeeshana.aijaz@spyne.ai,Studio Churned,Loveland,,Colorado,United States,80538,INDIVIDUAL_DEALER,FRANCHISE_DEALER,3870 Byrd Dr,,"{""lat"":40.4314221,""lng"":-104.9951041}"
93fec3a295,dea388e11,Curry Acura,Curry Acura,curryacura.com,ankur.batra@spyne.ai,Studio Live,Scarsdale,,New York,United States,10583,INDIVIDUAL_DEALER,FRANCHISE_DEALER,685 Central Park Avenue,,"{""lat"":40.9997353,""lng"":-73.8161302}"
bb3824a73a,12a0f97ce,Curry Chevrolet,Curry Chevrolet,currychevy.net,ankur.batra@spyne.ai,Studio Live,Scarsdale,,New York,United States,10583,GROUP_DEALER,FRANCHISE_DEALER,"728 Central Park Avenue, Scarsdale, New York 10583.",,"{""lat"":40.9976925,""lng"":-73.8163264}"
1b2dfc18-8,813371ee4,Dave Knapp Ford Lincoln,Dave Knapp Ford Lincoln,daveknappford.com,vishal.singh1@spyne.ai,Studio Live,Greenville,,Ohio,United States,45331,GROUP_DEALER,FRANCHISE_DEALER,500 Wagner Ave,,"{""lat"":40.115499,""lng"":-84.6224606}"
37af33a3c2,0303712a0,Dave Syverson CDJR,Dave Syverson Auto Center,davesyversonchryslerdodgejeep.com,jaspreet.kaur@spyne.ai,Studio Live,Albert Lea,,Minnesota,United States,56007,GROUP_DEALER,FRANCHISE_DEALER,2310 E Main St,,"{""lat"":43.6561671,""lng"":-93.3365984}"
9bc3b173a,12dd17590,Ford Supercenter,Davidson Auto Group,davidsonfordsupercenter.com,jaspreet.kaur@spyne.ai,Studio Live,Watertown,,New York,United States,13601,GROUP_DEALER,FRANCHISE_DEALER,18621 US Route 11,,"{""lat"":43.9243036,""lng"":-75.944054}"
229918da0,12dd17590,Ford of Clay,Davidson Auto Group,davidsonfordclay.com,jaspreet.kaur@spyne.ai,Studio Live,Liverpool,,New York,United States,13090,GROUP_DEALER,FRANCHISE_DEALER,3690 State Route 31,,"{""lat"":43.1811,""lng"":-76.2557407}"
e18da28ea,12dd17590,GM Supercenter,Davidson Auto Group,davidsongmsupercenter.com,jaspreet.kaur@spyne.ai,Studio Live,Watertown,,New York,United States,13601,GROUP_DEALER,FRANCHISE_DEALER,18579 US Route 11,,"{""lat"":43.9243036,""lng"":-75.944054}"
b99bfcb88,12dd17590,GM of Rome,Davidson Auto Group,davidsongmrome.com,jaspreet.kaur@spyne.ai,Studio Live,Rome,,New York,United States,13440,GROUP_DEALER,FRANCHISE_DEALER,5871 Rome-Taberg Rd,,"{""lat"":43.2325732,""lng"":-75.4971064}"
cf193ad51,12dd17590,Nissan_1,Davidson Auto Group,davidsonnissan.com,jaspreet.kaur@spyne.ai,Studio Live,Watertown,,New York,United States,13601,GROUP_DEALER,FRANCHISE_DEALER,18423 US Route 11,,"{""lat"":43.9243036,""lng"":-75.944054}"
319c027a3b,19a3cd61c,Davis Ford,Davis Ford,,,Studio Onboarding,Wayne,Wayne County,Nebraska,United States,68787,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"119, East 3rd Street",Wayne County,"{""lat"":42.2310684,""lng"":-97.0168898}"
54bd83712e,9a87bacd4,Dean Carter Chevrolet,Dean Carter Chevrolet,deancarterchevy.com,sanyam.tyagi@spyne.ai,Studio Live,Brodheadsville,,Pennsylvania,United States,18322,GROUP_DEALER,FRANCHISE_DEALER,1476 ROUTE 209,,"{""lat"":40.9167274,""lng"":-75.4187199}"
5975923a51,93f92de4e,Deery Brothers Ford,Deery Brothers Ford,deeryford.com,abhijeet.mitra@spyne.ai,Studio Live,Iowa City,Johnson County,Iowa,United States,52246,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"2343, Mormon Trek Boulevard","Roosevelt, Johnson County","{""lat"":41.63612810000001,""lng"":-91.566486}"
3766b597a9,038f74046,Denver Auto,Denver Auto,mydenverauto.com,prathamesh.prashant@spyne.ai,Studio Live,Englewood,,Colorado,United States,80110,GROUP_DEALER,INDEPENDENT_DEALER,2397 W Dartmouth Ave,,"{""lat"":39.6605922,""lng"":-105.0156243}"
eaf729c40b,32edbe021,"Dick Dyer & Associates_Dentsville, South Carolina",Dick Dyer & Associates,dickdyervolvo.com,jaspreet.kaur@spyne.ai,Studio Live,Columbia,,South Carolina,United States,29223,INDIVIDUAL_DEALER,FRANCHISE_DEALER,5825 Two Notch Rd,,"{""lat"":34.0541506,""lng"":-80.9775294}"
5aa14c433,eb4f0c7af,Audi Wesley Chapel,Dimmitt Automotive Group,audiwesleychapel.com,ankur.batra@spyne.ai,Studio Live,Wesley chapel,,Florida,United States,33543,GROUP_DEALER,FRANCHISE_DEALER,2500 Lajuana Blvd,,"{""lat"":28.1939558,""lng"":-82.3386401}"
ce30fe9c9b,77ae840d7,Bentley Sarasota,Dimmitt Automotive Group,bentleysarasota.com,ankur.batra@spyne.ai,Studio Live,Sarasota,,Florida,United States,34236,GROUP_DEALER,FRANCHISE_DEALER,1518 State St,,"{""lat"":27.3355812,""lng"":-82.5401626}"
23c1f7e589,eb4f0c7af,Dimmitt Cadillac Clearwater_1,Dimmitt Automotive Group,dimmittcadillac.com,ankur.batra@spyne.ai,Studio Live,Clearwater,,Florida,United States,33763,GROUP_DEALER,FRANCHISE_DEALER,25191 US Hwy 19N,,"{""lat"":27.9658533,""lng"":-82.8001026}"
876eea68a,eb4f0c7af,Dimmitt Cadillac Clearwater_2,Dimmitt Automotive Group,dimmittcadillac.com,ankur.batra@spyne.ai,Studio Live,Clearwater,,Florida,United States,33763,GROUP_DEALER,FRANCHISE_DEALER,25191 US Hwy 19N,,"{""lat"":27.9658533,""lng"":-82.8001026}"
e65e60108,eb4f0c7af,Dimmitt Cadillac St. Petersburg,Dimmitt Automotive Group,dimmittcadillacstpete.com,ankur.batra@spyne.ai,Studio Live,Pinellas Park,,Florida,United States,33781,GROUP_DEALER,FRANCHISE_DEALER,3333 Gandy Blvd N Ste d,,"{""lat"":27.8445967,""lng"":-82.6790586}"
5ea8d0799,eb4f0c7af,Jaguar Land Rover Clearwater,Dimmitt Automotive Group,jaguarclearwater.com,ankur.batra@spyne.ai,Studio Live,Clearwater,,Florida,United States,33763,GROUP_DEALER,FRANCHISE_DEALER,25191 US Hwy 19 N D,,"{""lat"":27.9658533,""lng"":-82.8001026}"
f333e4c1d,eb4f0c7af,Ultra Lux-Rolls-Royce Motor Cars Tampa Bay,Dimmitt Automotive Group,rolls-roycemotorcarstampa.com,ankur.batra@spyne.ai,Studio Live,Pinellas Park,,Florida,United States,33781,GROUP_DEALER,FRANCHISE_DEALER,3255 Gandy Blvd.,,"{""lat"":27.8448748,""lng"":-82.6777081}"
9008e2268,eb4f0c7af,Village Cadillac,Dimmitt Automotive Group,villagecadillac.com,ankur.batra@spyne.ai,Studio Live,Homosassa,,Florida,United States,34448,GROUP_DEALER,FRANCHISE_DEALER,2431 US HWY 19,,"{""lat"":28.8269492,""lng"":-82.578239}"
5e5f8da90,45d091e8d,Direct Autos Orlando,Direct Auto,directautosalesorlando.com,vishal.singh1@spyne.ai,Studio Live,Orlando,,Florida,United States,32839,GROUP_DEALER,INDEPENDENT_DEALER,5654 S Orange Blossom Trl,,"{""lat"":28.477089,""lng"":-81.3967807}"
6efaf1b47e,4e6b7e961,Direct Auto Sales,Direct Auto Sales,directautopa.com,garvit.sharma@spyne.ai,Studio Live,Philadelphia,,Pennsylvania,United States,19114,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,9240 James St.,,"{""lat"":40.0473865,""lng"":-74.9940984}"
3e868d8395,ce2c20eef,District Auto Group,District Auto Group,districtautogroup.com,prathamesh.prashant@spyne.ai,Studio Live,Temple Hills,Prince George's County,Maryland,United States,20748,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"4514, Saint Barnabas Road",Prince George's County,"{""lat"":38.8266683,""lng"":-76.9441185}"
49e965ed88,b54ebd649,"Columbus H, LLC (Dobbs Hyundai Of Columbus)","Dobbs Equity Partners, LLC",,abhijeet.mitra@spyne.ai,Studio Onboarding,Columbus,Northland District,OH,USA,43231,INDIVIDUAL_DEALER,FRANCHISE_DEALER,2900 Morse Road,2900 Morse Road,"{""lat"":39.9625112,""lng"":-83.0032218}"
6a28a92c7e,1291a4fc6,Dorsett Automotive Group,Dorsett Automotive,,abhijeet.mitra@spyne.ai,Studio Live,Terre Haute,Vigo County,Indiana,United States,47802,GROUP_DEALER,FRANCHISE_DEALER,"4421, South 1st Street","Honey Creek, Vigo County","{""lat"":39.4135021,""lng"":-87.41699349999999}"
6a28a92c7e,1291a4fc6,Dorsett Automotive Group,Dorsett Automotive,,abhijeet.mitra@spyne.ai,Vini Live,Terre Haute,Vigo County,Indiana,United States,47802,GROUP_DEALER,FRANCHISE_DEALER,"4421, South 1st Street","Honey Creek, Vigo County","{""lat"":39.4135021,""lng"":-87.41699349999999}"
ee95a66306,1291a4fc6,Dorsett Mitsubishi,Dorsett Automotive,dorsettmitsubishi.com,abhijeet.mitra@spyne.ai,Studio Live,Terre Haute,Vigo County,Indiana,United States,47802,GROUP_DEALER,FRANCHISE_DEALER,"4421, South 1st Street","Honey Creek, Vigo County","{""lat"":39.4135021,""lng"":-87.41699349999999}"
ee95a66306,1291a4fc6,Dorsett Mitsubishi,Dorsett Automotive,dorsettmitsubishi.com,abhijeet.mitra@spyne.ai,Vini Live,Terre Haute,Vigo County,Indiana,United States,47802,GROUP_DEALER,FRANCHISE_DEALER,"4421, South 1st Street","Honey Creek, Vigo County","{""lat"":39.4135021,""lng"":-87.41699349999999}"
ffedd36d2f,1291a4fc6,Dorsett Nissan,Dorsett Automotive,dorsettnissan.com,abhijeet.mitra@spyne.ai,Studio Live,Terre Haute,Vigo County,Indiana,United States,47802,GROUP_DEALER,FRANCHISE_DEALER,"105, West Mayfair Drive","Honey Creek, Vigo County","{""lat"":39.4144249,""lng"":-87.4171171}"
ffedd36d2f,1291a4fc6,Dorsett Nissan,Dorsett Automotive,dorsettnissan.com,abhijeet.mitra@spyne.ai,Vini Live,Terre Haute,Vigo County,Indiana,United States,47802,GROUP_DEALER,FRANCHISE_DEALER,"105, West Mayfair Drive","Honey Creek, Vigo County","{""lat"":39.4144249,""lng"":-87.4171171}"
7eb55c6e49,5d07b84f7,Dotcom Auto,Dotcom Auto,dotcomauto.net,manpreet.kaur@spyne.ai,Studio Churned,Leesburg,,Virginia,United States,20176,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,911 Edwards Ferry Rd NE,,"{""lat"":39.1134997,""lng"":-77.5394594}"
2527b8294d,b73a70d16,Dream Automotive,Dream Automotive,dreamautomotive.com,jaspreet.kaur@spyne.ai,Studio Live,Lawrence,,Kansas,United States,66045,GROUP_DEALER,FRANCHISE_DEALER,1110 E 23rd St,,"{""lat"":38.9434838,""lng"":-95.2206775}"
7607d0e6f5,5b81be4b1,Dream Nissan Lawrence,Dream Automotive,,deepanshu.agarwal@spyne.ai,Vini Live,Laurel Hill Ave,,CT,USA,6937,GROUP_DEALER,FRANCHISE_DEALER,"431 Laurel Hill Ave #6937, Norwich, CT 06360, USA.","431 Laurel Hill Ave #6937, Norwich, CT 06360, USA.","{""lat"":38.9434596,""lng"":-95.220673}"
6730ea9132,5b81be4b1,Dream Nissan Legends,Dream Automotive,,deepanshu.agarwal@spyne.ai,Vini Live,Lawrence,,Kansas,USA,66046,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"1110 E 23rd St, Lawrence, KS 66046, United States","1110 E 23rd St, Lawrence, KS 66046, United States","{""lat"":39.1272778,""lng"":-94.81191}"
3d3deabc98,5b81be4b1,Dream Nissan Midwest,Dream Automotive,dreamnissanmidwest.com,deepanshu.agarwal@spyne.ai,Vini Live,Lawrence,,Kansas,USA,66046,GROUP_DEALER,FRANCHISE_DEALER,"1110 E 23rd St, Lawrence, KS 66046, United States","1110 E 23rd St, Lawrence, KS 66046, United States","{""lat"":38.8587861,""lng"":-90.0667036}"
5fe5983ac5,691c6c716,Drivemax USA,Drivemax USA,drivemaxusa.com,prathamesh.prashant@spyne.ai,Studio Live,Woodbury,Nassau County,New York,United States,11797,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"760, Jericho Turnpike",Nassau County,"{""lat"":40.8164673,""lng"":-73.4640114}"
e08ec18b4f,9d4468871,Dutch Miller Kia Charlotte,Dutch Miller Kia Charlotte,dutchmillerclt.com,avinash.jha@spyne.ai,Studio Live,Charlotte,Mecklenburg County,North Carolina,United States,28273,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"7725, South Boulevard","Starmount Forest, Mecklenburg County","{""lat"":35.1294748,""lng"":-80.8753931}"
e08ec18b4f,9d4468871,Dutch Miller Kia Charlotte,Dutch Miller Kia Charlotte,dutchmillerclt.com,ritika.agarwal@spyne.ai,Vini Live,Charlotte,Mecklenburg County,North Carolina,United States,28273,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"7725, South Boulevard","Starmount Forest, Mecklenburg County","{""lat"":35.1294748,""lng"":-80.8753931}"
